txn_id,amount,balance,reference,counterparty,status
3330,58013.520000000004,1160622.989339556,7012e905-5d79-44b6-9292-df25cd5d89b2,Apex Enterprises LLP,matched
3331,28160.7,1188783.689339556,c041dbc0-d9cf-416c-9438-b4e1f99d2ac7,Global Solutions LLP,matched
3332,2190.08,1190973.769339556,72ea4bc6-7459-4362-bf0f-78bde4ac7877,BlueStar Traders Pvt Ltd,matched
3333,51576.62,1139397.149339556,e3511084-41e5-4b5d-8abe-0f09514833fa,Apex Traders Ltd,matched
3335,25395.96,1164793.109339556,ef286ce7-563a-45de-a507-bbd0701860e3,BlueStar Logistics Ltd,matched
3336,27223.78,1137569.329339556,d1bd4646-4b89-4c61-bf79-f7d24382544b,Apex Tech Ltd,matched
3337,14809.0,1122760.329339556,cda485f7-b33c-4d26-a1b8-d62e52252326,Om Sai Traders Pvt Ltd,matched
3338,23722.72,1099037.609339556,5fbbdba1-b561-4820-bdd4-b66cb7e8bfee,Shree Solutions Pvt Ltd,matched
3339,395144.24,703893.369339556,4057edfc-e032-45ec-af6a-c582bcc3d678,Green Traders Pvt Ltd,matched
3340,43626.96,660266.409339556,70d6b80b-838c-4a1e-9a45-e9a9f55526f2,Global Logistics LLP,matched
3341,58238.9,602027.509339556,8329c1b6-18e8-48a2-8d3f-fc245dc2c620,Shree Solutions Pvt Ltd,matched
3342,633.66,601393.849339556,54aab28f-7da0-4995-8a4c-6a269bc76bcc,Shree Logistics LLP,matched
3343,53640.44,655034.2893395559,84168290-abf5-4deb-aa2a-b59786cb754b,Om Sai Traders Pvt Ltd,matched
3344,5121.2,649913.0893395559,d09bb530-1788-4b1e-b454-ac3233f2a70c,Global Tech Pvt Ltd,matched
3345,53104.72,703017.8093395559,bc24ae5f-f3f4-404c-84c2-94cd6af9c969,Om Sai Logistics Pvt Ltd,matched
3346,3045.58,699972.229339556,e95a29ec-35e8-4fa3-9463-985ffbe97fb9,Om Sai Logistics Pvt Ltd,matched
3347,14897.94825348264,714870.1775930387,61fdf7ef-d38c-4476-bbfe-dfea8c8768ca,BlueStar Solutions Pvt Ltd,matched
3348,28160.7,743030.8775930386,b91b2c1b-0a2b-43fc-a3a2-d33728cb162b,Om Sai Logistics Pvt Ltd,matched
3349,46353.94,696676.9375930387,7f7e78ff-333b-4b27-8b78-d9c6077cf65b,Shree Logistics LLP,matched
3350,11012.94,685663.9975930387,1421de96-6672-4cc7-9e68-92e3bf969a37,Green Tech LLP,matched
3351,1794.78,687458.7775930387,ae9775d4-6992-4be7-a7d2-32a8165d7381,Shree Logistics Pvt Ltd,matched
3352,24627.78,662830.9975930387,705c5bfe-a2c3-42c9-80a7-5e2ae794eba7,Om Sai Logistics Ltd,matched
3353,12074.94,674905.9375930387,dab8b7b5-f1e9-4fd9-9870-e2d025fc3a08,BlueStar Traders Ltd,matched
3355,17453.38,657452.5575930387,08dd6600-5a76-4401-af8e-95997d1c0f2b,Global Tech LLP,matched
3356,30267.0,627185.5575930387,bd596c1e-22f6-4b8f-8088-329fcaba3085,Apex Solutions Pvt Ltd,matched
3357,218713.60832187918,845899.1659149178,8af1f998-706b-4aea-b8ec-696b3c75c5e6,Shree Solutions Ltd,matched
3358,45956.28,891855.4459149179,7567175e-f113-4a50-9132-42322585a71b,Om Sai Logistics Pvt LTD,matched
3359,376672.53646241257,515182.9094525053,34e419ef-1911-480d-a645-2be5ee1999bb,Shree Solutions Pvt Ltd,matched
3360,40191.979999999996,474990.9294525053,cef39741-c5bc-4a7a-8b03-cbe2b3a78f10,Global Tech Pvt Ltd,matched
3361,31036.36,443954.5694525053,6e3c1635-e8fc-407b-87a0-c366a9b177af,Om Sai Logistics Ltd,matched
3362,31860.0,412094.5694525053,7cd84f52-7388-4f21-a929-4b513a08877f,Global Tech LLP,matched
3364,5318.26,417412.82945250534,d41cfb03-8bb4-4ddc-85d2-370438162159,Apex Tech Ltd,matched
3365,6545.46,410867.3694525053,7d8db8b8-1af3-4a9b-b37c-e373725f953b,Apex Logistics LLP,matched
3366,484154.0,-73286.63054749469,67038286-6bcf-4359-94d3-56775e5ee5a3,Apex Solutions LLP,matched
3367,32045.260000000002,-41241.370547494684,b7b0b0de-3ebc-4aeb-819a-760f9d15556b,Apex Traders LLP,matched
3368,53743.1,12501.729452505315,0987fb03-330e-4be4-824d-10773a34498e,Om Sai Logistics Ltd,matched
3369,21358.0,-8856.270547494685,8faf8ded-4b5a-4791-9ade-37cfcb073ea6,BlueStar Solutions Pvt Ltd,matched
3370,48077.92,39221.64945250531,2d35e131-fd05-4634-9de0-a6a9a1465417,Apex Enterprises LLP,matched
3371,8236.4,47458.049452505315,429ffd88-fef2-4a67-9858-90ec45276d0e,Green Enterprises Ltd,matched
3372,11204.1,36253.949452505316,6f024a28-9b3f-4b7e-a276-8563263422ea,Om Sai Logistics Pvt Ltd,matched
3375,46989.96,-10736.010547494683,ad7a2c50-a0cc-479b-8d7f-9d2273b9ddf6,Om Sai Logistics Pvt Ltd,matched
3376,337467.02,-348203.0305474947,42353210-a77f-452c-8a30-eea45a0a2f08,Apex Traders Ltd,matched
3377,38940.0,-309263.0305474947,34950363-e45a-4cbd-a2f3-5560cc3f842b,Green Logistics LLP,matched
3379,15699.9,-324962.93054749473,a00f4280-4d9e-4fca-8b44-bdd0bf2d0f3c,Om Sai Logistics Pvt LTD,matched
3380,44519.976841593256,-280442.95370590145,a45ef2ba-21f4-4b75-9eba-eda515ea5991,Om Sai Logistics Pvt LTD,matched
3381,11149.82,-291592.77370590146,ec01c928-160f-4a0a-b549-d77a73b41343,Om Sai Logistics LLP,matched
3382,10287.908142229538,-301880.681848131,edf49647-e538-4dcf-9716-258930ea6492,Om Sai Enterprises Ltd,matched
3384,25394.78,-276485.901848131,61a8d061-44b2-4183-b974-a7ec1bafb3a6,Apex Solutions Pvt Ltd,matched
3386,38846.78,-315332.681848131,f0eaf16c-3f07-45ac-892d-8c9dda4ca1e2,Om Sai Logistics Ltd,matched
3388,50876.88,-264455.801848131,b162f086-fa78-4d34-854f-695acadbc475,BlueStar Solutions Pvt Ltd,matched
3389,12900.94,-251554.861848131,ec7cd678-9801-4c6d-850b-702d287b666f,Green Enterprises LTD,matched
3390,341816.5,-593371.361848131,dd360fbb-e42f-4f07-8b3c-275a15aad500,BlueStar Enterprises LLP,matched
3392,9515.52,-602886.8818481311,f24f53be-1e79-4687-ba57-03939ed29ab1,Green Enterprises Pvt Ltd,matched
3393,23336.86,-579550.0218481311,fb9047f7-ee7a-49f2-9f0c-ab5de9de161e,Om Sai Logistics Ltd,matched
3394,40107.020000000004,-539443.0018481311,18ba821e-f614-44fb-85ea-4fc358ff11c5,Shree Logistics LLP,matched
3396,12759.34,-552202.341848131,f0aebb4b-9f2f-4591-8c05-b462e7c8f8df,BlueStar Traders Ltd,matched
3397,436576.4,-988778.7418481311,6cab6e78-aab5-4a1b-937e-193d9484d1ba,Global Tech LLP,matched
3398,41185.54,-947593.201848131,8a318811-e2aa-4b08-bd0c-59bbbb17829b,Apex Traders LLP,matched
3399,43006.28,-990599.481848131,2ef33a56-1abe-4ad3-81c2-edf83b4e802a,Om Sai Traders Pvt Ltd,matched
3400,8696.6,-981902.8818481311,32385ac3-1341-4fb9-b75a-bd6c908646bb,Green Logistics LLP,matched
3401,14160.0,-967742.8818481311,3f509bca-dd6c-4832-a6f0-67320b026a17,Apex Tech Ltd,matched
3402,16150.66,-951592.221848131,22477b9e-cf8f-418d-a11d-bab15720fb5a,Shree Enterprises LLP,matched
3403,43118.38,-994710.601848131,c58164bc-697e-4990-b007-193bf2298439,Green Enterprises Pvt Ltd,matched
3404,48434.28,-946276.321848131,6a48d75e-d5be-464c-99cc-ef5aa5599773,Apex Tech Ltd,matched
3406,5109.4,-951385.721848131,08c29f1c-9f48-4a79-b0d4-5e0a4a62d7cc,Global Enterprises Ltd,matched
3407,4369.54,-955755.2618481311,63850c72-321b-4c5f-ac79-9e06c99a81da,Om Sai Logistics Pvt LTD,matched
3408,10225.880000000001,-945529.3818481311,27bc77ba-3934-4d14-8f70-c5f0e9bb8bba,Shree Logistics LLP,matched
3409,26351.760000000002,-919177.6218481311,7653bbbf-ad22-4ccc-9eeb-447af5a47c5d,Om Sai Logistics Pvt Ltd,matched
3410,23671.98,-942849.601848131,c01ec65f-6bab-404c-9aa3-28d2eff4b430,Green Enterprises Pvt Ltd,matched
3412,47786.46,-895063.1418481311,ae35491f-e13b-4802-ad13-c626f46ae274,Apex Enterprises LLP,matched
3413,52192.58,-947255.721848131,4903c90c-75fd-4f24-aa86-64606ccf5941,Apex Tech Pvt Ltd,matched
3414,17701.18,-929554.541848131,83a0a7dd-9719-4e2f-8bfd-019a81cf511a,Global Tech Pvt Ltd,matched
3415,50866.26,-878688.281848131,3c99a3af-b295-49bf-8204-b1ec6394b39e,Shree Solutions Pvt Ltd,matched
3416,6210.34,-872477.941848131,83b1501e-025f-4824-b194-03ab66f79717,Om Sai Tech Ltd,matched
3417,34125.6,-906603.541848131,59af2fab-5211-44a6-8fc2-029de1c762e6,Global Solutions Pvt Ltd,matched
3418,25475.0490117932,-932078.5908599242,9a66289f-e08b-4906-a273-0a7b117ac6dc,Om Sai Logistics Pvt LTD,matched
3419,53327.74,-878750.8508599242,b43dcbbb-5a4d-4dbd-b505-1cea7e5ea68a,Shree Enterprises LLP,matched
3420,42679.42,-836071.4308599242,01202daa-7369-4fdc-aa02-9ed98e84a140,Om Sai Logistics Ltd,matched
3421,8794.54,-827276.8908599241,2189dea5-5e1c-4669-9965-d18608771809,Om Sai Logistics Pvt Ltd,matched
3422,15583.08,-811693.8108599242,2c3ddd83-d43c-4262-82d1-54af2f3abdd3,Shree Solutions Pvt Ltd,matched
3423,24532.2,-836226.0108599241,8afb1b4b-e276-459b-be13-3c6cdd243c8d,Apex Tech Ltd,matched
3424,58938.64,-895164.6508599241,63762d71-4d6c-4b59-9631-71850bdbc009,BlueStar Solutions Ltd,matched
3425,31521.34,-863643.3108599242,2a060e8b-6ac4-4727-9ccf-49aecf8ad519,Green Solutions Pvt Ltd,matched
3426,33927.53169543695,-829715.7791644873,13a28acf-6048-4a6e-86aa-0aa3361d4a8e,Green Logistics LLP,matched
3427,28036.8,-857752.5791644873,71425b97-8167-4cc7-a8a5-e718b12780cd,Apex Solutions LLP,matched
3428,22858.96,-880611.5391644873,eb0f5626-5076-4584-83f1-160ece8e0e98,Shree Solutions Pvt Ltd,matched
3429,17154.84,-897766.3791644872,46998b45-4278-4092-8755-e01563e6d074,Om Sai Tech Ltd,matched
3430,10566.9,-887199.4791644872,f3661c18-e5ba-4bf0-b4a1-3d11370cadb2,BlueStar Solutions LLP,matched
3431,16520.0,-870679.4791644872,f841bf0a-c546-410d-afbe-cf04fd01e7ab,Om Sai Traders Ltd,matched
3432,53288.8,-817390.6791644872,99d1dc8f-2e6d-459d-8a47-25b3cb6718d2,Green Logistics Pvt Ltd,matched
3433,6236.3,-811154.3791644871,5fb4d660-c9e9-4582-a85a-5dbff5340829,Shree Enterprises LLP,matched
3434,43028.7,-854183.0791644871,09315bab-db65-425f-ac0d-dad25ed851b6,Apex Solutions LLP,matched
3435,9381.0,-844802.0791644871,1c9ec2cd-b85d-486e-aa28-b41862e91dc3,Om Sai Traders Ltd,partial
3436,49539.94,-894342.019164487,87f43f11-846f-4f3f-80b3-16a2ab2821d2,Shree Traders Ltd,matched
3437,42135.44,-852206.5791644871,f1c7e071-0ac0-46f4-9cee-ec0b96756511,Om Sai Tech Pvt Ltd,matched
3439,8621.08,-843585.4991644871,bfc1350e-c0ab-4a04-8301-67df6ccb85a2,Shree Traders Ltd,matched
3440,32623.46,-810962.0391644872,120b4409-4362-486f-912b-976f5f99d4c9,Green Logistics LLP,matched
3441,27108.14,-838070.1791644872,4e26a89a-6457-4957-b89d-9c57dab8ef64,BlueStar Logistics Ltd,matched
3442,31163.8,-806906.3791644871,823ea77b-d975-4f80-bc14-a7a674ba37f3,Green Solutions Pvt LTD,matched
3443,31860.0,-838766.3791644871,402b0592-533d-4c6f-bc62-a24af206430d,Shree Logistics LLP,matched
3444,47067.84,-791698.5391644872,b0e28c58-6393-4436-a3be-700ca04bf83d,Shree Logistics Ltd,matched
3445,24815.4,-766883.1391644871,fcb89f79-0a7b-4a77-9fa6-c59ecd473464,Apex Traders Ltd,matched
3446,36714.520000000004,-803597.6591644872,1e593c86-5667-4acb-9640-7abce3ab11b6,Om Sai Logistics Pvt Ltd,matched
3447,31301.86,-834899.5191644871,1575fe97-3d47-4423-a21c-b0f5994d6547,Shree Enterprises LLP,matched
3448,34372.22,-800527.2991644872,c52b5b14-cb67-4f8c-91ca-897e9ed79c84,Shree Logistics Pvt Ltd,matched
3449,34220.0,-834747.2991644872,8fea4cfe-f202-4f0d-8253-7300bc4bbf30,Shree Logistics Pvt Ltd,matched
3451,32543.22,-802204.0791644872,4e50d178-6f08-4abd-91ec-a6c6f69d7408,Apex Solutions Pvt Ltd,matched
3452,31592.14,-833796.2191644872,58a1302d-c48a-4bdd-a7ea-f50406887aa6,Global Logistics Ltd,matched
3453,2360.0,-831436.2191644872,b2af4fb8-a93a-47e1-a989-3f92170dedb1,Green Tech LLP,matched
3454,28141.82,-859578.0391644872,fc3a01f3-f65f-4d36-bfad-fb007f61c9e9,BlueStar Logistics Ltd,matched
3455,470.82,-859107.2191644872,c6a807b8-70ae-4acf-9d88-4ffd49f2a91f,Shree Logistics Ltd,matched
3456,60009.97633322638,-799097.2428312608,074df537-3bd6-475b-9a15-f8179842d68c,Om Sai Logistics Pvt Ltd,matched
3457,20060.0,-779037.2428312608,112a70df-296b-4564-bb48-455f26f9c503,Apex Enterprises Ltd,matched
3458,14155.28,-764881.9628312608,6516dbb4-28d4-4821-996b-2ac54e40f25b,Global Solutions LLP,matched
3459,27140.0,-737741.9628312608,88952bd7-14d3-4696-b68a-8c6f350277d4,BlueStar Solutions Ltd,matched
3460,27667.46,-765409.4228312607,29eeb90a-db0e-4bfe-a624-003989222305,Global Tech LLP,matched
3461,40120.0,-805529.4228312607,be905c84-49c0-4e03-85c5-46ff6cc4ac8d,Green Enterprises Ltd,matched
3462,23366.36,-828895.7828312607,47d54f2b-f5f7-4dc4-865f-6b15f0c43f4b,Global Solutions Pvt Ltd,matched
3463,12820.7,-816075.0828312607,78b34a49-1ca2-4255-afb5-c35128b1c4c6,Global Solutions Pvt Ltd,matched
3465,9760.96,-806314.1228312608,c45a23d6-f60a-4e74-9905-e883dca99add,Apex Tech Ltd,matched
3466,43038.14,-763275.9828312608,4e8322c1-0fa3-46aa-821c-fb7070d7bc18,Apex Traders LLP,matched
3468,50749.44,-814025.4228312608,3d04018e-c0f7-49fb-9b1b-1adc9c695a24,Green Solutions Pvt Ltd,matched
3469,38093.94,-852119.3628312608,8fe5c265-f313-4306-9f7e-93632f5a01d0,BlueStar Traders Pvt Ltd,matched
3470,10604.045289978823,-862723.4081212396,3f237aaa-ff4c-4519-8f41-94b0521805f3,Green Enterprises Pvt Ltd,matched
3471,38536.44,-901259.8481212396,8673154e-c9fe-412c-b43b-8f6e57c841b3,Global Enterprises Ltd,matched
3472,54924.95479289155,-846334.8933283481,15040f35-0bc8-4fd8-a325-28915c87fa73,Global Solutions LLP,matched
3473,3540.0,-849874.8933283481,69d5a9ac-1f13-44d6-be61-6495c6d751f7,Green Traders Pvt Ltd,matched
3474,2631.4,-852506.2933283481,d1f2084d-40e9-4f22-9474-3a2018e3b8ee,Apex Traders LLP,matched
3475,36179.979999999996,-888686.2733283481,7b9710df-47a7-41f7-967a-052642f33e1a,Om Sai Logistics Pvt LTD,matched
3476,40947.18,-929633.4533283481,b1d0f4b0-7ac0-4f03-b8ca-0602a099e8e5,Green Enterprises Ltd,matched
3477,7726.64,-937360.0933283481,dcb4a74d-a27e-44eb-a0c9-802dbaeaade8,Apex Tech Pvt Ltd,matched
3478,41846.34,-895513.7533283482,e42516ff-aa9d-43cd-9c54-431ee7f0ed85,Om Sai Logistics Pvt Ltd,matched
3479,17181.98,-912695.7333283481,3b082920-8f77-44a3-b975-a334387a7738,Green Tech LLP,matched
3480,26436.72,-939132.4533283481,bba3e78f-877a-4f20-ad8d-2be523ddfdc3,Apex Enterprises LLP,matched
3482,7446.98,-931685.4733283481,e2784af3-6625-4add-9b2d-a30bcce2f0e5,Om Sai Logistics Pvt Ltd,matched
3483,34220.0,-965905.4733283481,34858572-4f8f-4afa-b0c1-fb5b2cbabb26,BlueStar Logistics Ltd,matched
3484,23510.32,-989415.7933283481,ccbc3c50-e8d5-4eec-9bdd-7f1373687970,Om Sai Tech Ltd,matched
3485,35929.82,-953485.9733283481,7b769335-d3f1-4baa-ac63-ccf72f0cbbcc,Global Tech LLP,matched
3486,9440.0,-944045.9733283481,cd49219b-30e7-44c9-94e2-2d5192262daf,Om Sai Logistics Pvt LTD,matched
3487,31246.4,-975292.3733283482,9550b70e-f739-44ab-bd3e-974127340bce,Shree Logistics Pvt Ltd,matched
3488,2905.16,-972387.2133283481,6b0343fb-47c8-4af8-8dd2-3fbd66127379,Green Solutions Pvt LTD,matched
3489,48152.26,-924234.9533283481,f48a6105-f6ed-458a-a97f-5fcc791cdc94,Green Traders Ltd,matched
3490,19180.9,-943415.8533283481,4f038a0a-3f8c-4b69-9727-d1cf9a6e4d83,Green Logistics Ltd,matched
3491,13018.94,-930396.9133283482,387ce407-3c0a-44af-b3f3-1eba6a9a41b8,Om Sai Enterprises Ltd,matched
3492,16520.0,-946916.9133283482,5dd3ff3f-e08a-494e-90ad-666c909561c8,Om Sai Tech Pvt Ltd,matched
3494,28994.96,-917921.9533283482,923d7a08-7e17-4841-ac00-03278535d177,Shree Solutions Ltd,matched
3495,40541.26,-958463.2133283482,12523033-d729-4fc9-80b0-d6b350712c3c,Global Solutions Pvt Ltd,matched
3496,4348.74,-954114.4733283482,84306b3d-a1a8-4711-95b9-006bc4ff59f5,Shree Enterprises LLP,partial
3497,15061.52,-939052.9533283482,e7f1e7d5-076a-46ac-a75c-81edb3a14158,Om Sai Logistics Pvt LTD,matched
3498,1844.34,-940897.2933283482,ff34c9be-5a30-41b9-9e55-2e7f4bcdeff6,Green Traders Ltd,matched
3499,26049.68,-914847.6133283481,9b292609-6647-4170-a235-d698d13a2490,Apex Enterprises Ltd,matched
3500,56640.0,-858207.6133283481,7d5bc025-dd7c-4dbc-a5b8-b8c5b9143d9f,Green Logistics Ltd,matched
3501,39176.0,-819031.6133283481,4f2334ad-b63e-46d4-b137-f422a815c1ce,Shree Solutions Pvt Ltd,matched
3502,37760.0,-781271.6133283481,02dd3c34-70c3-433f-a897-57561f16ff55,Apex Logistics LLP,matched
3503,4237.46,-785509.0733283481,18c5d763-9afb-43ea-9698-0f169045fcbe,Global Logistics LLP,partial
3505,20532.0,-764977.0733283481,b14224a8-70ee-4ca8-9070-f2026034141d,Om Sai Logistics LLP,matched
3506,53100.0,-818077.0733283481,724cacf0-9e71-41e6-b3d4-c432cd16ae14,Apex Enterprises Ltd,matched
3507,12119.870502434827,-805957.2028259133,3c36f56e-9bde-46f0-8cd6-f5de70892b9f,Shree Traders Ltd,matched
3508,42837.62,-763119.5828259133,f7a86947-abdd-4459-abd5-9a74166350a7,Shree Solutions Pvt Ltd,partial
3509,56314.46,-819434.0428259133,8b79ddad-b04a-47d4-b0a6-71b1bdc15835,Apex Tech Ltd,partial
3510,17754.28,-837188.3228259133,d94e5c20-e8d6-4d7f-a048-80422096fc0c,Shree Enterprises LLP,matched
3511,54819.26,-892007.5828259133,dd2ff800-ef14-463b-91d5-64435012c6a6,Om Sai Tech Pvt Ltd,matched
3512,3799.6,-895807.1828259133,60cf2c73-516f-409f-b323-a593511c9240,Green Logistics LLP,matched
3514,8996.32,-904803.5028259133,8d98fd3d-84be-4878-aba5-bcade8b9dcea,Shree Logistics Pvt Ltd,matched
3516,24502.7,-929306.2028259132,a419b032-c9f3-4794-93f8-28ce1eb101b6,Global Logistics Ltd,matched
3517,51036.18,-878270.0228259132,bdc843d6-7524-4878-80c1-e6d39298f74b,Om Sai Logistics Ltd,matched
3519,40256.88,-838013.1428259131,cf12e615-1d65-461e-adca-f91f6799961e,Green Solutions Pvt LTD,matched
3520,12152.82,-850165.9628259131,338c54f9-7a94-442d-a7ce-5a1a98aba8da,Global Tech LLP,matched
3521,57212.3,-792953.662825913,b9490a21-35cd-46b8-8934-2881037e78cf,Apex Traders LLP,matched
3522,42181.46,-835135.122825913,6ea90ce2-b9cb-4f7c-a6e9-9619f8207cb7,Om Sai Tech Pvt Ltd,matched
3523,7858.8,-827276.322825913,5c368d1c-8814-4502-a19a-18698fefc284,Global Solutions LLP,matched
3524,9745.619999999999,-817530.702825913,cef37ae6-0273-4d31-960c-0ad06bf14193,BlueStar Solutions LLP,matched
3525,53098.82,-764431.882825913,c51afd40-ab73-4513-8e63-b5ce17683bb1,BlueStar Solutions Pvt Ltd,matched
3527,8732.0,-755699.882825913,62f9a374-cc77-4e82-8800-0ad50bb23221,Apex Enterprises Ltd,matched
3528,12744.0,-768443.882825913,4fcf3573-bae4-4336-8148-7273a8287e37,Apex Traders Ltd,matched
3529,56977.479999999996,-711466.402825913,97095763-1c87-4c06-8bf8-517ce4143883,BlueStar Tech Pvt Ltd,matched
3530,14751.18,-696715.222825913,29300da8-6fbf-4b9f-854b-fb4af4c4d3ee,BlueStar Traders LLP,matched
3531,17716.52,-678998.702825913,4b4305b9-b632-449f-ad5c-deb4e371b6f6,Shree Logistics Ltd,matched
3532,5658.285900523412,-684656.9887264364,8d30eedf-a46f-4d32-ad98-d49ec6785142,Green Solutions Pvt Ltd,matched
3533,51759.44209791783,-632897.5466285186,54cc4e10-abac-45b4-930f-4bc2a863882d,Green Enterprises Ltd,matched
3534,33889.6,-599007.9466285186,71b5b138-bc1d-4a5b-8dbc-588354117943,Shree Traders Ltd,matched
3535,17413.6,-616421.5466285186,15f49dc2-1fc5-4ccf-b789-ce75712e3638,BlueStar Logistics Ltd,partial
3536,3128.18,-619549.7266285187,135ad16a-1512-431a-b65d-111342c7f03e,Om Sai Traders Ltd,matched
3537,29761.96,-649311.6866285186,e2a179ea-1485-45bc-a3d8-19508a40a1c5,Green Tech Ltd,matched
3538,33809.36,-615502.3266285186,c42169a0-af00-468d-a4be-dd2ff94c5f73,Apex Logistics LLP,matched
3539,977.98,-614524.3466285187,ce805516-8937-4a46-a15a-418f8d965621,Green Enterprises Ltd,partial
3540,56269.479999999996,-670793.8266285186,08d9ccf7-7750-43bf-a6db-237d4b16d7e1,Global Logistics LLP,matched
3541,207716.58000000002,-463077.2466285186,791b6ab9-3cb6-4318-b618-54d6b5ca7c4e,Apex Enterprises LLP,matched
3542,16512.92,-479590.1666285186,d3d7ff1c-b9d7-4565-901e-864447d8c5e0,Green Traders Pvt Ltd,matched
3543,20809.3,-458780.8666285186,3dbca07e-f564-49f0-81af-a756d8a8250b,Global Tech Pvt Ltd,matched
3544,59000.0,-399780.8666285186,2b9cc1fc-c8b2-4520-a907-b0576cc027ad,Green Logistics Ltd,matched
3545,25171.760000000002,-424952.6266285186,c10376c3-9e2d-4128-b4ae-06c7e815d726,Global Tech LLP,matched
3546,52307.04,-372645.58662851865,0bd9b41e-2e30-4940-8e86-5debb9dd742e,Om Sai Logistics Ltd,matched
3547,10264.82,-362380.76662851864,4c959cde-526d-4efe-95b4-acb84f956bf2,Shree Logistics Ltd,matched
3548,1464.38,-360916.38662851864,58092257-5f54-4bfe-a0c9-0afdb42b6e47,BlueStar Traders Pvt Ltd,matched
3549,496971.16000000003,136054.7733714814,79e48b92-56a5-410c-9a23-c89436036822,Apex Traders Ltd,matched
3551,54569.1,190623.8733714814,32120030-5fc5-48e4-ab56-b0bd6a6169c5,BlueStar Traders Ltd,matched
3553,4690.5,195314.3733714814,54ad5e8a-816f-44c4-a8ae-c30a7fc5422b,Green Logistics Ltd,matched
3554,54634.24,140680.1333714814,24397a0a-923d-4453-98b4-a1100a61b37b,Om Sai Logistics LLP,partial
3555,49267.36,189947.49337148143,aff302e9-dc17-40f9-8e79-ef460f967806,Om Sai Logistics Pvt Ltd,matched
3556,52200.84,242148.33337148142,59b07eff-1637-4f3b-b554-e26008a01df9,Shree Solutions Pvt Ltd,matched
3557,41827.46,200320.87337148143,0ad2cc46-36aa-4351-b6b3-122d6df8ae15,Shree Logistics Ltd,matched
3558,-67.0,200387.87337148143,833065b8-1d04-43bb-aa08-ec28fec7bc08,Green Enterprises Ltd,partial
3559,33005.78,167382.09337148143,d94271fe-05b6-4fa1-91db-a7cf8aa04a0b,Om Sai Tech Ltd,matched
3560,37452.020000000004,129930.07337148143,10606787-8e25-4d80-a34e-453a3adde46a,BlueStar Traders Pvt Ltd,matched
3561,33949.78,163879.8533714814,637c50ba-d711-45ec-a454-1bb88beb2041,Om Sai Logistics Pvt Ltd,matched
3562,39308.16,124571.69337148141,2f37bdd3-db9f-4e84-b7ff-8cc4f94dc67f,Global Solutions LLP,matched
3563,11252.48,135824.17337148142,c24aa2b3-1977-45bd-98f7-1156de6c0f24,BlueStar Solutions Ltd,matched
3564,38314.6,174138.77337148142,35729ba3-e1d6-4051-947e-865b6be82353,Apex Tech Ltd,matched
3565,42131.9,216270.67337148142,d68e42ab-b06b-4b52-adac-0641756be363,Green Solutions Pvt LTD,matched
3566,33738.56,182532.11337148142,8b21aceb-38ba-4cf8-b388-305142997b0d,Om Sai Logistics Pvt Ltd,matched
3567,34856.020000000004,217388.13337148144,817bbf66-0b73-4ceb-b7a4-54696640eaea,Om Sai Enterprises Ltd,matched
3568,54402.72,271790.8533714814,64eeb8fc-f87f-493d-b9f8-eaefa9d6e302,Global Enterprises Ltd,matched
3569,20180.30097440006,251610.55239708134,2af7733b-2ae3-4c15-a862-a5e8d4fc6747,Om Sai Logistics LTD,matched
3570,35456.64,216153.91239708132,89949d8d-6f7e-4f10-82e9-d36c89fed83c,Green Traders Ltd,matched
3571,9699.6,206454.31239708132,a2baae63-edd2-48ad-a3af-cf3cc3000a25,Om Sai Traders LLP,matched
3572,46074.28,160380.03239708132,cef980d3-1dd4-457e-bf4f-a47649ec0212,Global Tech LLP,matched
3575,51069.22,109310.81239708132,8c24a90c-8fdf-43dd-95ed-429d5aca3372,Global Solutions Pvt Ltd,matched
3576,12900.94,122211.75239708132,a1eda7b4-053e-4d9f-a77b-cb5f5263043c,Om Sai Logistics Pvt Ltd,matched
3577,35986.46,86225.29239708133,a814ab2f-ea2b-4f1e-a0f3-f31b1ad0ea78,Om Sai Logistics Pvt Ltd,matched
3578,190330.46,276555.75239708135,62ddb58e-4e94-482b-ab37-5006ed28a3b5,BlueStar Traders Ltd,matched
3579,40166.020000000004,236389.73239708133,169339aa-2984-4b96-b49f-106544413e6e,Om Sai Logistics Pvt Ltd,matched
3580,29753.7,266143.43239708134,257a17b0-b832-4da4-9efb-7fadd1bb3975,Shree Solutions Pvt Ltd,matched
3581,18779.7,247363.73239708133,2021b014-85c1-4a17-b1ed-e8a7312811b1,Om Sai Enterprises Ltd,matched
3582,38670.96,208692.77239708134,fcdd1a2f-4946-46f3-bd16-dfea52ad2d05,Apex Tech Ltd,matched
3583,30216.260000000002,238909.03239708135,fc7b0ced-ba1e-4f71-b4d4-7c1552af316e,BlueStar Traders LTD,matched
3584,2030.78,240939.81239708135,93f28ca8-82f7-4a17-beaa-32976772a8b8,Global Logistics Ltd,matched
3585,42452.86,283392.67239708133,c36d80fc-fafc-4e78-827a-04cd54c59b56,Shree Traders Ltd,matched
3586,5531.84,277860.8323970813,588748c7-cfeb-4e88-8ace-14b26773030c,Om Sai Logistics Pvt Ltd,matched
3587,18145.64,259715.1923970813,844ddcae-ede1-48f0-ae40-45faa3684943,Green Enterprises LTD,partial
