transaction_id,timestamp,amount,source_entity,destination_entity
TXN60545,2024-01-14,7463.63,Admin Dept,SummitAdvisory
TXN61313,2024-03-02,973.81,Exec Office,Shell Venture Co
TXN61374,2024-08-11,900.92,Procurement,Shell Ventures
TXN61116,2024-07-10,1094.72,Operations,Shell Ventures
TXN60735,2024-08-13,9999.65,Finance Dept,Summit Advisory LLC
TXN61210,2024-09-17,1025.39,Admin Dept,Shell Ventures LLC
TXN60832,2024-03-22,1000.0,Admin Dept,Metro Supplies Co
TXN60302,2024-03-03,100,Operations,Nexus Holdingz
TXN61125,2024-06-28,1166.11,Procurement,Shell Ventures Ltd
TXN60062,2024-03-20,9999,Finance Dept,Alpha-Consulting
TXN60700,2024-01-20,2498.54,Operations,Summit Advisory LLC
TXN60890,2024-07-03,7500.0,Exec Office,Metro Supply
TXN61250,2024-01-23,905.37,Exec Office,Shell Ventures LLC
TXN61160,2024-02-28,1166.75,Operations,Shell Ventures
TXN60292,2024-01-27,100,Finance Dept,Orion Tech Ltd
TXN61343,2024-08-28,950.81,Exec Office,Shell Venture
TXN61433,2024-04-01,959.29,Operations,Shell Venture
TXN60706,2024-03-19,4999.3,Procurement,Orion Tech Ltd
TXN60007,2024-04-01,107.26,Admin Dept,Shell Ventures Ltd
TXN60584,2024-09-25,801.9,Finance Dept,Pacific Trade Ltd
TXN60036,2024-03-04,100,Procurement,Alpha Consult
TXN61458,2024-10-24,1121.1,Exec Office,Shell Ventures
TXN60284,2024-02-08,149.75,Admin Dept,Pacific Trd
GHOST61491,2024-09-13,15652.2,Unknown,Ghost Vendor 10
TXN60500,2024-07-01,100,Finance Dept,Nexus Holdings Inc
TXN60741,2024-03-27,9999.96,Exec Office,Metro Supply
TXN61234,2024-02-17,944.45,Admin Dept,Shell Ventures Ltd
TXN60668,2024-04-06,999.9,Operations,Summit Advisors
TXN60452,2024-11-02,100,Operations,Shell Ventures Ltd
TXN61243,2024-11-19,999.76,Exec Office,Shell Ventures LLC
TXN61065,2024-07-18,1031.21,Operations,Shell Venture Co
TXN60468,2024-04-16,100,Operations,Alpha Consulting
TXN61151,2024-01-07,976.54,Admin Dept,Shell Venture
TXN60634,2024-03-14,24998.39,Exec Office,Metro Supply
TXN60443,2024-04-06,9235.42,Admin Dept,Orion Tech Inc
TXN60357,2024-04-22,9867.96,Operations,Alpha Consult
TXN60906,2024-12-21,7500.0,Admin Dept,Shell Venture Co
TXN61390,2024-09-17,1056.61,Finance Dept,Shell Venture
TXN60063,2024-11-01,100,Operations,MetroSupplies
TXN60856,2024-01-07,10000.0,Finance Dept,Pacific Trade Ltd
TXN60937,2024-01-23,5000.0,Admin Dept,Summit Advisors
TXN60242,2024-08-20,100,Operations,Shell Ventures
TXN61312,2024-03-02,1135.84,Operations,Shell Venture Co
TXN60816,2024-12-27,7500.0,Operations,Nexus Holdings Inc
TXN60318,2024-01-09,100,Operations,Pacific Trade Co
TXN60969,2024-07-27,42258.9,Exec Office,Exec Office
TXN61143,2024-09-20,999.05,Procurement,Shell Ventures
TXN60048,2024-11-06,891.93,Exec Office,Shell Ventures LLC
TXN61275,2024-03-27,992.85,Exec Office,Shell Ventures LLC
TXN60836,2024-03-19,500.0,Admin Dept,NEXUS HOLDINGS
TXN60113,2024-12-25,100,Procurement,NEXUS HOLDINGS
TXN61147,2024-11-21,912.57,Operations,Shell Ventures LLC
TXN61155,2024-01-01,1177.45,Procurement,Shell Ventures
TXN60828,2024-02-11,3000.0,Operations,Summit Advisary
GHOST61469,2024-08-06,62623.93,Unknown,Ghost Vendor 02
TXN60290,2024-09-16,100,Finance Dept,Orion Tech Inc
TXN61370,2024-07-07,1098.94,Admin Dept,Shell Ventures LLC
TXN60457,2024-07-14,100,Admin Dept,Alpha Consult
TXN60379,2024-09-24,7133.62,Procurement,Orion Tech Ltd
TXN60222,2024-02-25,100,Procurement,MetroSupplies
TXN60390,2024-02-04,9420.39,Admin Dept,Orion Tech Ltd
TXN60359,2024-09-04,757.7,Procurement,Alpha-Consulting
TXN60399,2024-06-16,100,Procurement,Orion Tech Ltd
TXN61268,2024-04-30,904.26,Procurement,Shell Ventures Ltd
TXN61167,2024-01-27,1140.5,Operations,Shell Venture Co
TXN60635,2024-01-04,24998.03,Exec Office,Summit Advisory
TXN61025,2024-04-14,35902.59,Procurement,Procurement
TXN60044,2024-02-09,943.97,Finance Dept,Alpha Consulting
TXN60603,2024-06-09,4999.79,Finance Dept,Metro Supplies
TXN60211,2024-09-04,100,Operations,Summit Advisory
TXN61158,2024-02-28,1155.18,Operations,Shell Ventures
TXN60677,2024-08-04,2498.79,Exec Office,Pacific Trade Co
TXN60301,2024-05-23,100,Exec Office,Orion Tech Inc
TXN60509,2024-08-14,8012.48,Procurement,Alpha Consulting LLC
TXN61165,2024-09-26,998.45,Exec Office,Shell Venture
TXN61305,2024-10-12,1094.62,Procurement,Shell Ventures Ltd
TXN60787,2024-03-13,998.08,Procurement,Pacific Trd
TXN61187,2024-10-30,930.2,Finance Dept,Shell Ventures Ltd
TXN60750,2024-12-28,4998.38,Procurement,Metro Supply
TXN61097,2024-03-08,1114.03,Admin Dept,Shell Venture
TXN60298,2024-10-05,9087.92,Finance Dept,Pacific Trade Co
TXN60606,2024-06-14,9998.2,Admin Dept,Nexus Holdings
TXN61070,2024-05-13,1153.77,Procurement,Shell Ventures Ltd
TXN60184,2024-12-03,8325.04,Finance Dept,Nexus Hold.
TXN60935,2024-04-11,1000.0,Admin Dept,Shell Venture Co
TXN61385,2024-09-01,1031.44,Admin Dept,Shell Ventures Ltd
TXN61230,2024-12-29,1097.52,Exec Office,Shell Ventures LLC
TXN61239,2024-11-19,1140.06,Operations,Shell Ventures LLC
TXN61315,2024-01-20,1181.71,Admin Dept,Shell Ventures
TXN61132,2024-04-09,943.78,Exec Office,Shell Ventures LLC
TXN60608,2024-07-22,24999.4,Exec Office,Nexus Hold.
TXN61346,2024-08-28,1162.52,Exec Office,Shell Venture
TXN60770,2024-01-31,999.87,Procurement,SummitAdvisory
TXN61173,2024-02-20,1025.79,Operations,Shell Venture Co
TXN61279,2024-02-09,1133.6,Operations,Shell Venture
TXN60862,2024-01-06,500.0,Exec Office,Shell Ventures Ltd
TXN61282,2024-04-01,1039.59,Finance Dept,Shell Ventures
TXN61278,2024-02-09,1186.08,Finance Dept,Shell Venture
TXN61174,2024-02-20,989.73,Admin Dept,Shell Venture Co
TXN61225,2024-08-30,909.41,Operations,Shell Ventures
TXN60826,2024-02-22,1000.0,Admin Dept,AlphaConsulting
TXN60340,2024-06-23,818.84,Operations,Orion Tech Inc
TXN61194,2024-12-07,912.13,Operations,Shell Venture Co
TXN60523,2024-07-14,948.35,Operations,MetroSupplies
TXN60928,2024-09-16,20000.0,Admin Dept,Shell Venture
TXN60033,2024-01-14,100,Procurement,Summit Advisors
TXN60373,2024-08-05,9723.25,Operations,Summit Advisory
TXN61176,2024-02-20,1184.55,Finance Dept,Shell Venture Co
TXN60586,2024-05-10,877.97,Finance Dept,Summit Advisors
TXN60593,2024-11-04,9397.87,Procurement,Shell Ventures LLC
TXN60133,2024-09-14,100,Exec Office,Alpha Consult
TXN61190,2024-09-09,1197.55,Finance Dept,Shell Ventures
TXN61157,2024-02-28,1085.04,Operations,Shell Ventures
TXN60755,2024-02-14,2499.24,Admin Dept,Pacific Trade
TXN61040,2024-02-18,1175.29,Operations,Shell Venture
TXN60098,2024-11-17,100,Operations,AlphaConsulting
TXN61241,2024-11-19,1044.84,Exec Office,Shell Ventures LLC
GHOST61495,2024-12-04,46143.24,Unknown,Ghost Vendor 01
TXN61416,2024-04-14,910.98,Finance Dept,Shell Ventures Ltd
TXN60925,2024-01-18,3000.0,Admin Dept,Orion Tech Ltd
TXN60759,2024-08-09,999.62,Finance Dept,Shell Ventures
TXN61437,2024-07-06,946.18,Finance Dept,Shell Ventures LLC
TXN60210,2024-12-08,100,Procurement,Metro Supplies Co
TXN60110,2024-07-16,836.97,Admin Dept,Nexus Hold.
TXN60255,2024-06-19,7155.63,Operations,Alpha Consult
TXN61259,2024-10-29,912.16,Procurement,Shell Venture
TXN60767,2024-11-23,24999.4,Procurement,OrionTech
TXN61322,2024-01-12,1160.85,Exec Office,Shell Ventures
TXN60479,2024-01-12,100,Finance Dept,Summit Advisory LLC
TXN60435,2024-01-01,100,Admin Dept,Orion Tech
TXN60095,2024-03-14,100,Admin Dept,Shell Venture Co
TXN60835,2024-01-22,20000.0,Admin Dept,Orion Tech Ltd
TXN60280,2024-04-07,100,Exec Office,Orion Tech Inc
TXN61083,2024-11-13,1080.79,Finance Dept,Shell Ventures
TXN61467,2024-11-06,1061.27,Operations,Shell Venture Co
TXN61367,2024-10-21,944.1,Finance Dept,Shell Ventures
TXN60977,2024-09-23,15860.33,Exec Office,Exec Office
TXN60487,2024-08-07,100,Exec Office,Metro Supplies Co
TXN60612,2024-06-14,998.3,Operations,Alpha Consulting
TXN60702,2024-04-24,998.86,Procurement,Alpha Consulting LLC
TXN60398,2024-02-09,100,Finance Dept,Summit Advisory
TXN60917,2024-06-12,7500.0,Finance Dept,Orion Tech Inc
TXN61081,2024-11-13,1182.6,Admin Dept,Shell Ventures
TXN60011,2024-10-22,100,Procurement,Nexus Holdings
TXN61136,2024-07-09,1038.09,Exec Office,Shell Ventures
TXN60623,2024-12-25,4999.84,Admin Dept,Summit Advisory
TXN60496,2024-09-01,869.36,Exec Office,Metro Supplies
TXN60238,2024-12-13,9999,Admin Dept,Pacific Trade Co
TXN60083,2024-04-15,8609.54,Exec Office,Pacific-Trade
TXN60595,2024-11-27,9999,Finance Dept,SummitAdvisory
TXN60541,2024-11-30,908.39,Operations,Orion Tech
TXN61075,2024-08-19,942.49,Procurement,Shell Venture
TXN60432,2024-09-19,878.27,Finance Dept,Nexus Holdings
TXN61273,2024-03-27,961.23,Admin Dept,Shell Ventures LLC
TXN60293,2024-02-29,8728.26,Procurement,Alpha-Consulting
TXN61320,2024-06-23,1121.59,Procurement,Shell Ventures Ltd
TXN61150,2024-01-07,1028.07,Exec Office,Shell Venture
TXN60870,2024-03-30,20000.0,Finance Dept,Orion Tech Ltd
TXN60994,2024-06-14,15252.9,Procurement,Procurement
TXN61283,2024-04-01,1044.37,Exec Office,Shell Ventures
TXN60995,2024-06-27,30470.67,Exec Office,Exec Office
TXN60223,2024-10-21,100,Finance Dept,Shell Ventures LLC
TXN61172,2024-02-20,1023.79,Procurement,Shell Venture Co
TXN60894,2024-10-03,10000.0,Admin Dept,Summit Advisary
TXN60376,2024-10-06,100,Procurement,Summit Advisory LLC
TXN61127,2024-06-28,1006.43,Exec Office,Shell Ventures Ltd
TXN61043,2024-02-18,1073.89,Exec Office,Shell Venture
TXN60881,2024-10-15,7500.0,Finance Dept,Shell Ventures LLC
TXN60107,2024-05-15,914.01,Procurement,Summit Advisory LLC
TXN60729,2024-02-21,4998.58,Operations,Pacific Trade Ltd
TXN60698,2024-12-16,24998.06,Finance Dept,Alpha Consulting LLC
TXN60521,2024-07-28,8009.99,Procurement,Shell Ventures Ltd
TXN60448,2024-11-20,9077.52,Procurement,Pacific Trade Co
TXN60360,2024-05-17,9999,Finance Dept,Pacific Trd
TXN60205,2024-07-10,9277.33,Procurement,Alpha Consulting LLC
TXN60436,2024-04-30,100,Finance Dept,Nexus Hold.
TXN60657,2024-03-13,24999.86,Admin Dept,Summit Advisory LLC
TXN60149,2024-02-28,781.11,Admin Dept,Orion Tech Ltd
TXN60934,2024-08-06,2500.0,Exec Office,Summit Advisary
TXN61403,2024-12-08,928.83,Procurement,Shell Venture Co
TXN60316,2024-03-16,762.33,Admin Dept,Nexus Hold.
TXN60792,2024-01-10,2499.25,Procurement,Shell Venture Co
TXN60056,2024-08-28,8774.76,Operations,NEXUS HOLDINGS
TXN60182,2024-01-12,839.76,Finance Dept,Orion Tech Inc
TXN61245,2024-05-20,1083.74,Exec Office,Shell Venture Co
TXN60815,2024-05-20,7500.0,Operations,Alpha Consult
TXN60800,2024-02-04,24999.01,Exec Office,Pacific-Trade
TXN60740,2024-11-04,4999.41,Finance Dept,SummitAdvisory
TXN60417,2024-03-27,100,Operations,Shell Venture
TXN61066,2024-07-18,968.57,Operations,Shell Venture Co
TXN60114,2024-10-12,799.68,Finance Dept,Summit Advisory LLC
TXN60396,2024-11-11,9026.6,Exec Office,Pacific-Trade
TXN60087,2024-01-01,100,Admin Dept,Alpha Consulting LLC
TXN60037,2024-12-24,828.14,Finance Dept,SummitAdvisory
TXN60874,2024-07-22,1500.0,Admin Dept,Shell Venture Co
TXN60264,2024-08-05,9999,Procurement,Metro Supply
TXN60239,2024-04-07,758.03,Operations,Pacific Trade Ltd
TXN60197,2024-10-14,968.87,Operations,NEXUS HOLDINGS
TXN61421,2024-11-09,1061.07,Admin Dept,Shell Ventures
