transaction_id,timestamp,amount,source_entity,destination_entity
TXN10227,2024-03-11,200,HR Dept,Tech Nova
TXN11011,2024-06-11,218.45,Finance Dept,Apex Hold.
TXN10124,2024-06-14,3437.76,Operations,Zenith Logistics
TXN10827,2024-07-29,200,Operations,Metro Vendors
TXN10300,2024-11-13,200,Procurement,Zenith Logistics
TXN10759,2024-09-12,200,Operations,TechNova Inc
TXN10849,2024-04-21,2500.0,Operations,Tech Nova
TXN11337,2024-07-29,2700.1,Admin Dept,Global Supplies Ltd
TXN10077,2024-10-07,3612.65,Admin Dept,QuickFix IT Solutions
TXN19059,2024-03-24,100,Admin Dept,Zenith Logistics
TXN10045,2024-06-27,200,IT Dept,ABC Corp.
TXN10809,2024-07-10,4044.88,HR Dept,Apex Hold.
TXN10756,2024-11-12,200,Procurement,QuickFixIT
TXN10003,2024-08-02,200,Procurement,Global Supplies Ltd
TXN11381,2024-06-17,633.76,Procurement,A.B.C. Corp
TXN11084,2024-10-23,1804.6,Finance Dept,Apex Holdings Ltd
TXN11130,2024-07-24,43873.05,Operations,TechNova
TXN10301,2024-12-24,5147.78,Finance Dept,GlobalSupplies
TXN11096,2024-01-11,200.0,Procurement,Global Supplies
TXN11029,2024-11-21,200,Procurement,Orion Consulting
TXN19057,2024-12-21,473.89,Operations,Global Supplies
TXN10525,2024-05-29,6200.0,HR Dept,Apex Holdings LLC
TXN10372,2024-09-27,1644.91,Legal Dept,ABC Corp Ltd
TXN11354,2024-03-07,201.0,Procurement,Quick Fix IT
TXN19021,2024-12-18,100,Procurement,Global Supplies
TXN10970,2024-07-04,200,Finance Dept,Apex Holdings
TXN10623,2024-12-10,200,Procurement,Quick Fix IT
TXN10446,2024-10-15,200,Finance Dept,Global Supply Co.
TXN10130,2024-07-25,200,IT Dept,ABC Corp Ltd
TXN10451,2024-09-22,200,IT Dept,TechNova Ltd
TXN11178,2024-07-20,60488.04,Finance Dept,TechNova
TXN10985,2024-01-21,200,Operations,ABC Corporation
TXN10320,2024-04-05,200,Procurement,TechNova L.T.D.
TXN11136,2024-09-11,39178.86,IT Dept,A.B.C. Corp
TXN11172,2024-08-04,104320.6,Procurement,TechNova L.T.D.
TXN10095,2024-12-19,3396.65,Finance Dept,GlobalSupplies
TXN11352,2024-07-27,1694.95,Finance Dept,QuickFix IT Solutions
TXN10246,2024-07-10,200,Procurement,QuickFix I.T.
TXN11105,2024-08-10,75679.65,Procurement,ABC Corporation
TXN10737,2024-11-19,200,IT Dept,QuickFix IT Solutions
TXN10732,2024-08-31,200.0,Legal Dept,TechNova L.T.D.
TXN10816,2024-11-28,200.0,Legal Dept,Northern Trade Co
TXN19054,2024-10-11,100,Finance Dept,Zenith Logistics
TXN10670,2024-05-28,200,Legal Dept,GlobalSupplies
TXN10654,2024-10-06,200,Operations,Summit Group
TXN10162,2024-07-06,2175.64,Admin Dept,Northern Trade Co
TXN10876,2024-06-16,200,Admin Dept,TechNova Inc
TXN19082,2024-02-09,100,IT Dept,QuickFix IT
TXN10262,2024-05-07,200,Procurement,TechNova L.T.D.
TXN11061,2024-05-22,6122.76,Procurement,Global Supplies
TXN11102,2024-07-14,113872.51,HR Dept,A.B.C. Corp
TXN10622,2024-10-10,484.31,IT Dept,Apex Holdings Ltd
TXN10687,2024-10-29,416.77,Operations,Apex Holdings
TXN10205,2024-01-10,307.21,Finance Dept,QuickFix IT Solutions
TXN10728,2024-02-21,200,Procurement,Tech Nova
TXN10490,2024-03-06,200.0,Procurement,QuickFixIT
TXN11193,2024-07-12,50505.54,Admin Dept,TechNova Ltd
TXN10442,2024-04-19,200,Finance Dept,ABC Corp
TXN10652,2024-12-17,200,IT Dept,Summit Group
TXN10960,2024-02-02,200,Admin Dept,Tech Nova
TXN10790,2024-07-03,200,Procurement,TechNova L.T.D.
TXN10491,2024-10-20,200,Finance Dept,TechNova
TXN10494,2024-02-01,200,Admin Dept,Global Supplies
TXN10946,2024-01-02,415.16,Operations,GlobalSupplies
TXN10368,2024-07-10,481.52,Operations,A.B.C. Corp
TXN10856,2024-02-03,2820.26,Legal Dept,Global Supplies Ltd
TXN10200,2024-07-31,444.31,Admin Dept,QuickFixIT
TXN11042,2024-03-01,717.22,Procurement,Orion Consulting
TXN10576,2024-06-25,200,Procurement,Northern Trade Co
TXN11017,2024-08-16,200,Legal Dept,Tech Nova
TXN19030,2024-09-18,6933.09,IT Dept,Apex Holdings
TXN10921,2024-05-09,200.0,Legal Dept,TechNova L.T.D.
TXN19085,2024-09-07,100,Finance Dept,BlueWave Media
TXN11300,2024-12-31,8.14,Admin Dept,GlobalSupplies
TXN10268,2024-03-12,200,Finance Dept,TechNova Ltd
TXN10132,2024-10-08,3625.41,HR Dept,TechNova L.T.D.
TXN11066,2024-12-04,200,Legal Dept,A.B.C. Corp
TXN10709,2024-04-09,534.75,HR Dept,Apex Holdings
TXN11110,2024-08-02,100899.43,Finance Dept,ABC Corp Ltd
TXN11134,2024-07-07,43835.29,Procurement,A.B.C. Corp
TXN11301,2024-09-30,8.99,Procurement,Apex Hold.
TXN10030,2024-10-03,200,Operations,TechNova Ltd
TXN10548,2024-07-03,200,Operations,ABC Corporation
TXN10329,2024-10-15,200,IT Dept,A.B.C. Corp
TXN10293,2024-09-13,375.5,Admin Dept,QuickFix I.T.
TXN11058,2024-02-23,817.93,Operations,Apex Hold.
TXN10566,2024-04-23,200,Procurement,A.B.C. Corp
TXN10343,2024-10-21,200,HR Dept,Orion Consulting
TXN11158,2024-08-25,33516.56,Procurement,TechNova L.T.D.
TXN10715,2024-12-24,200,Admin Dept,ABC Corp
TXN10924,2024-03-15,200,IT Dept,A.B.C. Corp
TXN10022,2024-09-28,200,Admin Dept,Metro Vendors
TXN10929,2024-01-07,4474.59,Legal Dept,QuickFix IT Solutions
TXN10224,2024-10-13,2128.95,Finance Dept,TechNova Inc
TXN10557,2024-07-10,200,Legal Dept,Orion Consulting
TXN10540,2024-12-14,200,Admin Dept,Apex Holdings
TXN10547,2024-03-29,5135.65,Admin Dept,ABC Corp
TXN10885,2024-01-28,200,Finance Dept,QuickFix I.T.
TXN10260,2024-07-06,1000.0,Legal Dept,Apex Holdings LLC
TXN10063,2024-02-29,372.85,Admin Dept,Global Supply Co.
TXN10154,2024-11-23,200,Admin Dept,TechNova Inc
TXN11046,2024-03-04,200,Legal Dept,ABC Corp Ltd
TXN11219,2024-07-04,35631.69,Finance Dept,ABC Corp Ltd
TXN10138,2024-09-16,777.27,IT Dept,Delta Systems
TXN10925,2024-07-15,200,Operations,BlueWave Media
TXN10107,2024-04-28,235.18,IT Dept,TechNova L.T.D.
TXN11305,2024-09-21,7.5,Finance Dept,QuickFix IT
TXN10853,2024-04-01,333.11,Finance Dept,QuickFix IT Solutions
TXN10209,2024-06-19,200,IT Dept,Tech Nova
TXN10025,2024-05-15,200,Admin Dept,TechNova
TXN19014,2024-02-19,117.41,HR Dept,Apex Holdings
TXN19023,2024-02-05,378.82,Admin Dept,Summit Group
TXN11024,2024-11-02,6728.61,Legal Dept,GlobalSupplies
TXN10642,2024-02-28,200,IT Dept,QuickFix I.T.
TXN10581,2024-07-11,200,Legal Dept,ABC Corporation
TXN11077,2024-12-18,200,Finance Dept,Delta Systems
TXN10901,2024-11-11,200,IT Dept,QuickFix I.T.
TXN10150,2024-07-10,200,IT Dept,Quick Fix IT
TXN10056,2024-06-19,200.0,Procurement,Delta Systems
TXN11045,2024-03-01,200,Finance Dept,Global Supplies
TXN19090,2024-07-16,100,Admin Dept,TechNova
TXN11249,2024-07-15,101647.48,IT Dept,TechNova Ltd
TXN10082,2024-10-26,2415.77,Operations,QuickFix I.T.
TXN10486,2024-03-30,200.0,IT Dept,TechNova L.T.D.
TXN11234,2024-07-15,109823.33,Operations,Tech Nova
TXN10781,2024-09-08,200.0,HR Dept,Apex Holdings LLC
TXN10735,2024-05-25,200,Admin Dept,TechNova
TXN11131,2024-07-29,62381.95,Operations,TechNova Inc
TXN11266,2024-05-16,3.22,HR Dept,A.B.C. Corp
TXN11203,2024-08-29,73511.9,Operations,ABC Corporation
TXN10424,2024-02-22,200,HR Dept,QuickFix IT Solutions
TXN10394,2024-07-05,200,Legal Dept,QuickFix I.T.
TXN10986,2024-12-22,200,Legal Dept,Summit Group
TXN11277,2024-10-21,9.25,HR Dept,Northern Trade Co
TXN10836,2024-01-22,200,Legal Dept,Northern Trade Co
TXN10899,2024-07-13,200,Admin Dept,BlueWave Media
TXN10312,2024-11-22,200,Admin Dept,Tech Nova
TXN10733,2024-10-13,200,IT Dept,Quick Fix IT
TXN11319,2024-11-13,199.9,Procurement,Zenith Logistics
TXN10677,2024-09-21,2365.3,Legal Dept,A.B.C. Corp
TXN19075,2024-02-07,100,IT Dept,TechNova
TXN10564,2024-10-12,850.73,Legal Dept,Apex Hold.
TXN10041,2024-04-30,200.0,Finance Dept,Apex Hold.
TXN10297,2024-02-26,500.0,IT Dept,Apex Hold.
TXN10432,2024-07-31,6489.46,IT Dept,Apex Holdings LLC
TXN10643,2024-09-20,202.47,Legal Dept,Quick Fix IT
